ID,Publish Date,Title,Author ID,Comment Count,Primary Tickers,Secondary Tickers,Image URL
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4152464,2024-09-24T06:46:58-04:00,Marriott International brings the Luxury Collection brand to Macau,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/498115733/image_498115733.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4150564,2024-09-18T06:51:09-04:00,Marriott International attracts new bull rating from Goldman Sachs,954720,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/497396938/image_497396938.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
4141359,2024-08-19T07:52:26-04:00,Hotel blockbuster: Marriott confirms long-term licensing agreement with Sonder,954720,7,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1182783894/image_1182783894.jpg
4133641,2024-08-05T00:36:58-04:00,Marriott declares $0.63 dividend,52365730,0,tag,,
4132896,2024-08-02T04:30:24-04:00,Marriott to bring W Hotels to Hangzhou with Zhong An Group,51785401,0,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1414449510/image_1414449510.jpg
4145793,2024-09-01T13:27:09-04:00,Hotel workers strike in U.S. during Labor Day weekend,57065721,8,tag,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1037643214/image_1037643214.jpg
